ZIPCODE,NUM_RETURNS,MEAN_AGI
79706,13400,95792.23880597015
79707,16290,189604.9109883364
79713,230,297847.82608695654
79714,7490,89386.91588785047
79718,290,94837.93103448275
79720,11080,87742.14801444043
79731,1800,73661.11111111111
79734,840,94091.66666666667
79735,5000,64750.0
79738,140,91242.85714285714
79739,510,215843.13725490196
79741,180,63983.333333333336
79745,2680,69102.23880597015
79749,120,192500.0
79752,860,83300.0
79756,4380,76843.83561643836
79758,1340,99983.58208955223
79761,12300,61577.96747967479
79762,17490,78854.4311034877
79763,15970,54012.335629304944
79764,10610,57677.097078228086
79765,12010,117469.10907577019
79766,4100,61830.243902439026
79772,5010,76072.65469061876
79782,2000,183581.0
79821,2450,43933.4693877551
79830,2700,69692.5925925926
79835,5590,41724.32915921288
79836,3330,45720.72072072072
79839,710,41207.042253521126
79843,1120,83884.82142857143
79849,6100,33217.37704918033
79852,440,52477.27272727273
79901,4930,47974.036511156184
79902,8980,75025.61247216036
79903,7510,41341.94407456725
79904,12780,43847.1048513302
79905,10110,33549.554896142436
79906,1870,52609.09090909091
79907,23300,35572.14592274678
79908,1070,59786.91588785047
79911,4270,103568.61826697893
79912,36870,95376.6476810415
79915,15700,35197.13375796178
79922,3790,214549.0765171504
79924,26950,41825.12059369202
79925,18050,56713.18559556787
79927,19610,39532.585415604284
79928,39810,55146.19442351168
79930,10900,39205.87155963303
79932,14600,81949.5890410959
79934,12690,59018.36091410559
79935,7930,53815.00630517024
79936,50680,54293.1136543015
79938,41990,59426.74446296737
80002,11010,83889.5549500454
80003,18280,72366.4113785558
80004,18410,92941.66214014123
80005,14840,113949.52830188679
80007,8660,183559.23787528867
80010,17730,47245.12126339538
80011,25550,46496.594911937376
80012,24200,51933.59504132231
80013,37400,67292.64705882352
80014,22100,65700.90497737557
80015,35080,92884.77765108323
80016,33180,143037.91440626883
80017,18490,54836.830719307734
80018,10230,84713.29423264907
80019,4360,81406.19266055046
80020,26970,97797.2191323693
80021,20470,86862.8236443576
80022,30100,69337.1096345515
80023,14060,174759.9573257468
80026,17050,121429.79472140763
80027,16580,153251.74909529553
80030,7670,60370.66492829205
80031,20000,91238.3
80033,14190,86305.77871740662
80045,670,59744.77611940299
80101,180,72455.55555555556
80102,3710,86347.16981132075
80103,1320,77837.12121212122
80104,19430,119973.34019557385
80105,900,69562.22222222222
80106,2290,116872.92576419214
80107,7820,114786.82864450128
80108,17910,212116.63874930207
80109,13010,133757.34050730208
80110,12320,65505.92532467532
80111,16620,223568.29121540312
80112,18830,127336.16569304302
80113,11660,313925.04288164666
80116,2530,196024.11067193677
80117,1410,92797.87234042553
80118,3190,181523.51097178683
80120,14900,105465.23489932886
80121,9190,268232.75299238303
80122,16830,115528.81758764111
80123,24740,134397.6556184317
80124,12080,159091.63907284767
80125,8440,181667.0616113744
80126,21490,165486.9241507678
80127,23470,128745.33446953558
80128,18950,103111.60949868074
80129,16230,132065.80406654344
80130,12990,129910.23864511162
80132,14350,141647.80487804877
80133,1350,88737.03703703704
80134,39750,138944.95597484277
80135,1950,203577.94871794872
80136,3260,83096.93251533742
80137,740,99685.13513513513
80138,16960,135182.13443396226
80202,12220,190395.00818330605
80203,14780,85026.52232746956
80204,19790,84413.54219302678
80205,19530,93462.51920122888
80206,15020,240378.5619174434
80207,10710,125790.5695611578
80209,15430,243448.995463383
80210,18890,182852.77924827952
80211,22860,131561.41732283463
80212,10930,140865.69075937785
80214,14150,70462.82685512367
80215,10740,98472.71880819366
80216,9360,55759.40170940171
80218,12050,130284.23236514523
80219,29530,50982.62783609888
80220,19270,158702.802283342
80221,21070,66022.0218319886
80222,11970,100653.71762740184
80223,11110,71359.04590459046
80224,9310,95123.84532760472
80226,17120,73342.40654205608
80227,19340,90105.06721820062
80228,19120,114528.92259414226
80229,26380,54277.33131159969
80230,5210,157216.31477927064
80231,17890,79720.12297372834
80232,12090,73529.69396195203
80233,24500,63064.97959183674
80234,15010,84032.5782811459
80235,4560,95249.78070175438
80236,7840,63580.61224489796
80237,13410,165156.07755406413
80238,13520,182804.6597633136
80239,21600,47444.166666666664
80241,17050,83583.4017595308
80246,7810,125725.35211267606
80247,14840,56578.3692722372
80249,20030,61179.33100349476
80260,16640,47134.55528846154
80301,14190,150215.85623678647
80302,9690,222700.82559339525
80303,10970,146767.09206927987
80304,14040,218798.21937321938
80305,8600,163906.39534883722
80401,20560,141654.13424124513
80403,10690,170703.74181478017
80421,4000,90479.75
80422,1960,94981.63265306123
80424,6040,146329.3046357616
80428,420,123752.38095238095
80433,4260,143893.89671361502
80435,4890,99580.98159509203
80439,11620,201212.65060240965
80440,1280,82378.90625
80446,2120,92550.94339622642
80447,960,113285.41666666667
80449,580,68270.68965517242
80452,1770,77001.12994350282
80455,280,87078.57142857143
80456,230,89882.60869565218
80459,1210,76589.25619834711
80461,3640,67140.38461538461
80465,8350,154215.08982035928
80466,1970,110230.96446700508
80467,1120,94033.92857142857
80468,110,112572.72727272728
80470,1810,121385.63535911602
80480,520,71942.30769230769
80481,310,108322.58064516129
80487,6340,158891.0094637224
80498,3290,129750.75987841946
80501,22480,68699.28825622775
80503,17690,147340.022611645
80504,31180,102205.74085952534
80510,260,100400.0
80512,1080,103541.66666666667
80513,9560,116189.43514644352
80514,3160,74181.01265822785
80515,370,81286.48648648648
80516,18050,147148.47645429362
80517,5330,95126.82926829268
80521,14140,68315.27581329562
80524,20110,98600.5469915465
80525,28200,95500.9219858156
80526,23200,81384.18103448275
80528,11660,148149.05660377358
80530,3310,79215.10574018127
80534,10040,96542.72908366534
80535,1420,81827.4647887324
80536,990,108150.50505050505
80537,22320,82404.30107526881
80538,26760,87982.43647234679
80540,2340,120195.29914529914
80542,3100,111510.64516129032
80543,4270,78191.56908665106
80545,430,82851.16279069768
80547,4300,201784.88372093023
80549,6700,84482.0895522388
80550,22990,120919.09525880817
80601,20870,71721.32247244849
80602,22720,118453.96126760563
80603,7910,83718.20480404551
80610,1940,85867.01030927835
80611,380,79305.26315789473
80612,330,85151.51515151515
80615,4410,113277.55102040817
80620,9740,53625.97535934291
80621,7500,74396.13333333333
80622,150,72420.0
80624,470,100144.68085106384
80631,20820,52656.77233429395
80634,33510,75753.08863025962
80640,6790,73312.81296023563
80642,2180,104787.15596330275
80643,2260,84995.57522123893
80644,1470,93645.57823129251
80645,2130,81713.14553990611
80648,690,81124.63768115942
80649,190,68605.26315789473
80650,950,75531.57894736843
80651,2370,97762.86919831224
80652,290,111551.72413793103
80653,360,86591.66666666667
80654,1760,78467.04545454546
80701,7700,61266.88311688312
80705,510,45323.529411764706
80720,1090,69295.41284403669
80722,190,81405.26315789473
80723,3220,61237.57763975155
80726,160,69850.0
80727,180,54466.666666666664
80728,390,71856.41025641025
80729,180,80038.88888888889
80731,690,81931.88405797101
80733,240,56275.0
80734,1450,66313.10344827586
80735,170,66023.5294117647
80736,300,77180.0
80737,700,53688.57142857143
80741,390,75669.23076923077
80742,100,76130.0
80743,460,63593.47826086957
80744,210,48980.95238095238
80747,200,73760.0
80749,160,55606.25
80750,190,62115.78947368421
80751,6760,67850.73964497041
80758,1630,73528.2208588957
80759,2050,68786.82926829268
80804,140,66057.14285714286
80805,190,50384.21052631579
80807,1880,73482.97872340426
80808,3080,65383.44155844156
80809,770,94098.7012987013
80810,500,70340.0
80812,100,43380.0
80813,1040,61724.03846153846
80814,2030,88754.18719211823
80815,430,61646.51162790698
80816,2830,75737.10247349823
80817,13980,58973.533619456364
80818,160,62725.0
80820,380,79926.31578947368
80821,450,68786.66666666667
80825,190,69478.94736842105
80827,390,72553.84615384616
80828,1170,66578.63247863248
80829,2810,93535.23131672599
80830,100,62500.0
80831,16350,92307.76758409786
80832,330,65948.48484848485
80833,320,56784.375
80834,150,53760.0
80835,410,67473.17073170732
80836,500,60702.0
80840,1030,50999.029126213594
80861,120,59050.0
80863,6050,94579.6694214876
80864,670,55937.31343283582
80902,3030,50444.22442244225
80903,6940,83262.24783861672
80904,10890,93421.39577594123
80905,8820,63356.91609977324
80906,18100,127402.37569060773
80907,14460,68064.24619640387
80908,12180,150307.30706075532
80909,17160,53813.869463869465
80910,14040,44109.25925925926
80911,16010,57789.3191755153
80915,11100,55816.84684684685
80916,18080,46836.55973451328
80917,15150,59567.32673267327
80918,24030,70191.59384103204
80919,14710,117343.03195105371
80920,19040,95596.90126050421
80921,13420,138384.20268256334
80922,14840,70688.07277628033
80923,15830,79978.20593809223
80924,9230,122075.18959913326
80925,8210,73512.7892813642
80926,750,87964.0
80927,4530,100583.22295805739
80928,480,57160.416666666664
80929,190,91531.57894736843
80930,640,65389.0625
80938,600,78285.0
80951,2120,66458.01886792453
81001,12940,54019.47449768161
81003,5590,44965.4740608229
81004,10800,45271.57407407407
81005,15340,62452.08604954368
81006,5520,75279.52898550725
81007,16640,75986.17788461539
81008,6230,68054.09309791333
81020,400,56377.5
81022,620,53432.25806451613
81023,640,95659.375
81024,110,55000.0
81025,360,50252.77777777778
81029,100,56370.0
81036,430,67925.58139534884
81039,850,57398.82352941176
81040,180,55683.333333333336
81041,270,48962.96296296296
81044,120,37666.666666666664
81047,630,56869.84126984127
81050,4100,51496.09756097561
81052,3830,54069.45169712794
81054,1400,46473.57142857143
81055,710,79607.04225352113
81057,170,59229.41176470588
81058,360,50063.88888888889
81062,290,48841.379310344826
81063,670,50894.02985074627
81067,2230,48359.192825112106
81069,990,85582.82828282828
81071,100,135060.0
81073,790,61306.329113924054
81076,190,42057.89473684211
81082,5110,56626.22309197651
81089,2030,47288.17733990148
81090,370,55808.10810810811
81091,360,65630.55555555556
81092,390,69274.35897435897
81101,6800,59030.294117647056
81120,860,53866.27906976744
81122,4370,83129.74828375287
81123,330,49212.121212121216
81125,1370,57308.75912408759
81130,450,84231.11111111111
81132,1460,60882.87671232877
81133,520,51171.153846153844
81136,120,53083.333333333336
81137,2330,61884.54935622318
81140,910,58212.08791208791
81143,350,39885.71428571428
81144,3250,65459.692307692305
81146,320,70090.625
81147,6730,83890.78751857355
81149,390,41779.48717948718
81151,610,51078.688524590165
81152,570,38245.61403508772
81154,650,82133.84615384616
81155,120,77325.0
81201,5550,95285.04504504504
81210,190,142947.36842105264
81211,4040,89200.24752475247
81212,11990,63102.08507089241
81220,120,72341.66666666667
81222,170,64382.35294117647
81223,1060,62339.622641509435
81224,2750,137513.0909090909
81226,2790,57446.23655913978
81230,5300,74546.60377358491
81233,470,72487.23404255319
81235,390,80725.64102564103
81236,680,103619.11764705883
81240,2190,64906.39269406393
81251,100,115020.0
81252,2330,88505.57939914163
81253,210,71971.42857142857
81301,15110,113498.67637326274
81303,4000,95480.25
81320,140,69171.42857142857
81321,6810,61924.52276064611
81323,2260,77711.06194690266
81324,630,50457.142857142855
81326,1140,99487.71929824562
81327,310,70132.25806451614
81328,2230,84083.85650224215
81331,160,64725.0
81335,110,65118.181818181816
81401,11940,64560.5527638191
81403,6020,85839.70099667774
81410,860,51777.90697674418
81413,2590,67545.94594594595
81415,670,73331.34328358209
81416,6500,57194.61538461538
81418,760,50853.94736842105
81419,1780,67088.20224719102
81422,250,42676.0
81424,470,51097.87234042553
81425,2270,55211.45374449339
81428,1790,67899.44134078213
81431,130,60853.846153846156
81432,1840,123672.28260869565
81435,3220,238277.32919254657
81501,9940,47865.29175050302
81503,7730,62807.89133247089
81504,15440,55879.66321243523
81505,6650,105340.15037593985
81506,5990,95532.88814691151
81507,7980,124874.68671679198
81520,6410,44944.14976599064
81521,8030,82474.47073474471
81524,1120,87208.03571428571
81525,510,87237.25490196078
81526,2570,81343.57976653696
81527,1010,83842.57425742575
81601,8150,103048.83435582822
81610,150,51166.666666666664
81611,4740,391214.135021097
81621,3840,147368.48958333334
81623,8460,146350.11820330968
81624,520,73111.53846153847
81625,5280,64988.44696969697
81630,430,60532.558139534885
81632,4700,207028.085106383
81635,3200,61987.1875
81637,4380,80493.83561643836
81639,1230,87693.49593495936
81640,110,52145.454545454544
81641,1750,74466.85714285714
81647,3460,79936.70520231214
81648,1010,75309.900990099
81650,6550,66005.03816793892
81652,2800,78836.42857142857
81654,670,191795.5223880597
81657,3010,243284.05315614617
82001,17610,65811.24361158433
82007,9840,59148.272357723574
82009,18180,110476.29262926293
82050,180,66666.66666666667
82053,690,75226.08695652174
82054,450,78751.11111111111
82059,120,119916.66666666667
82070,8570,82904.08401400234
82072,6680,69890.56886227545
82082,760,84098.68421052632
82083,150,57820.0
82190,310,58041.93548387097
82201,3010,76036.87707641195
82210,180,80077.77777777778
82212,210,71604.76190476191
82213,270,109659.25925925926
82214,620,61903.22580645161
82221,200,82220.0
82223,410,77051.21951219512
82225,810,63333.333333333336
82240,4070,68183.78378378379
82244,210,63152.380952380954
82301,3700,77598.64864864865
82321,320,83156.25
82325,470,76308.51063829787
82327,320,58343.75
82329,140,47614.28571428572
82331,1280,117644.53125
82334,160,84700.0
82401,3330,75866.66666666667
82410,800,62505.0
82411,300,64433.333333333336
82414,8480,110181.72169811321
82421,200,66350.0
82426,1150,68963.47826086957
82431,1580,66476.58227848102
82432,100,52930.0
82433,360,76413.88888888889
82435,5830,73073.24185248713
82441,120,77091.66666666667
82442,360,80725.0
82443,2050,67760.9756097561
82501,7750,68001.03225806452
82510,140,35957.142857142855
82513,1030,134871.84466019418
82514,1120,40999.107142857145
82516,260,55930.769230769234
82520,5510,88214.15607985482
82523,370,68816.21621621621
82601,11860,77719.22428330523
82604,11980,82235.72621035058
82609,8960,95571.09375
82633,4390,101398.63325740318
82636,2250,73233.33333333333
82637,1800,83230.0
82639,360,75800.0
82643,160,66137.5
82649,460,63913.04347826087
82701,2300,78986.08695652174
82710,140,69307.14285714286
82712,170,102794.11764705883
82716,7330,68346.52114597545
82718,11110,99943.38433843384
82720,410,126919.51219512195
82721,1350,87988.88888888889
82723,110,63000.0
82727,840,81308.33333333333
82729,1280,87041.40625
82730,650,72350.76923076923
82801,13290,90004.74040632055
82832,310,91796.7741935484
82834,3830,86450.39164490861
82835,130,74892.30769230769
82836,580,124658.62068965517
82839,760,75611.84210526316
82901,12190,78966.85808039377
82922,160,141656.25
82923,330,87015.15151515152
82925,150,132940.0
82930,5960,70247.65100671141
82932,260,82865.38461538461
82933,400,77415.0
82935,5500,83342.72727272728
82937,1380,80300.72463768115
82941,2510,99172.11155378487
82943,120,48258.333333333336
83001,6210,537861.8357487923
83002,5430,305258.19521178637
83012,240,189037.5
83014,1860,860854.3010752688
83025,530,960854.716981132
83101,1330,83570.67669172933
83110,2310,92515.58441558441
83111,230,80013.04347826086
83112,340,95211.76470588235
83113,960,76978.125
83114,360,66663.88888888889
83115,290,101472.41379310345
83118,540,106151.85185185185
83120,230,109778.26086956522
83122,170,76388.23529411765
83126,200,88340.0
83127,1890,114055.55555555556
83128,1180,177813.5593220339
83201,16740,66867.80167264039
83202,10040,64795.61752988048
83204,7750,67639.48387096774
83210,1270,66039.37007874016
83211,2820,61928.72340425532
83213,610,57267.2131147541
83214,290,59617.24137931035
83217,320,73503.125
83221,11560,67699.48096885813
83226,1090,57500.91743119266
83228,250,63092.0
83232,210,56919.04761904762
83234,480,57045.833333333336
83236,990,81252.52525252526
83237,720,69051.38888888889
83241,800,66331.25
83244,130,65492.307692307695
83245,1030,82065.04854368932
83246,480,84989.58333333333
83250,740,69210.81081081081
83251,560,67607.14285714286
83252,2010,65511.44278606965
83254,1600,60767.5
83255,450,70028.88888888889
83262,650,80872.30769230769
83263,4330,72437.8752886836
83271,200,61270.0
83272,120,78708.33333333333
83274,4610,78854.01301518438
83276,1840,77064.13043478261
83278,200,93490.0
83286,610,69501.6393442623
83287,140,114178.57142857143
83301,27070,67770.52087181382
83311,270,97896.29629629629
83313,1750,88350.85714285714
83314,400,57867.5
83316,4620,63085.49783549784
83318,7820,68810.74168797953
83320,470,73087.23404255319
83321,230,49700.0
83323,780,90741.02564102564
83324,270,59718.51851851852
83325,440,59250.0
83327,460,82530.43478260869
83328,2820,70593.26241134752
83330,2920,59625.0
83332,1130,67692.9203539823
83333,5580,139629.3906810036
83334,920,68423.91304347826
83335,810,68030.86419753087
83336,2450,63579.5918367347
83338,9120,63782.56578947369
83340,3940,346281.47208121826
83341,3950,92828.35443037975
83342,460,58328.260869565216
83344,500,68934.0
83346,750,52806.666666666664
83347,1440,70445.83333333333
83349,420,62540.47619047619
83350,5760,67996.875
83352,1530,56328.1045751634
83355,2190,56494.97716894977
83401,20180,68926.36273538157
83402,12900,66191.7054263566
83404,11710,96562.59607173355
83406,8030,93569.11581569116
83414,260,331726.92307692306
83420,1220,71047.54098360655
83422,2330,92166.95278969957
83423,300,50666.666666666664
83425,200,65090.0
83427,1170,79559.82905982906
83428,220,115013.63636363637
83429,550,94738.18181818182
83431,410,66202.43902439025
83434,780,66658.97435897436
83435,190,53910.52631578947
83436,260,60042.307692307695
83440,14760,58887.80487804878
83442,10010,81441.25874125875
83443,600,60571.666666666664
83444,560,65507.142857142855
83445,2990,59080.60200668896
83448,1270,67701.5748031496
83449,210,95557.14285714286
83450,440,59815.90909090909
83451,390,62974.35897435898
83452,870,97602.29885057472
83455,2740,105700.0
83462,250,75964.0
83464,130,56876.92307692308
83466,190,60494.73684210526
83467,3020,65165.894039735096
83501,17020,72064.27732079905
83520,100,49920.0
83522,870,74227.58620689655
83523,330,56193.93939393939
83524,460,66997.82608695653
83525,160,58731.25
83526,120,71808.33333333333
83530,2660,71307.8947368421
83535,500,70376.0
83536,1650,60156.969696969696
83537,530,70664.15094339622
83539,880,55019.318181818184
83540,900,49115.555555555555
83541,490,70436.73469387754
83543,300,73190.0
83544,2460,70169.51219512195
83545,220,58827.27272727273
83546,230,50386.95652173913
83547,110,66336.36363636363
83549,440,57970.454545454544
83552,460,56280.434782608696
83553,420,52535.71428571428
83554,310,81441.93548387097
83555,240,54779.166666666664
83604,320,52840.625
83605,17070,55293.90743995313
83607,16730,77163.83741781232
83610,490,61685.71428571428
83611,1250,80377.6
83612,1000,64032.0
83615,1010,94813.86138613861
83616,17190,196915.47411285632
83617,8140,69572.72727272728
83619,4040,82626.48514851485
83622,1010,90372.27722772278
83623,670,53000.0
83624,540,82344.44444444444
83626,610,80088.52459016393
83627,320,58050.0
83628,2240,59546.875
83629,930,79919.35483870968
83631,600,67936.66666666667
83632,130,65684.61538461539
83633,160,61800.0
83634,14550,78866.25429553265
83637,120,45425.0
83638,3770,110914.58885941644
83639,1540,73755.84415584416
83641,1620,78166.04938271605
83642,29500,107063.28813559322
83644,6970,93019.94261119081
83645,300,73920.0
83646,32960,107637.16626213593
83647,10190,61600.78508341511
83648,1020,43752.94117647059
83650,220,62345.454545454544
83651,15510,55827.59509993553
83654,840,79939.28571428571
83655,2070,71487.922705314
83660,2920,67412.67123287672
83661,4700,57642.34042553192
83669,7840,107728.57142857143
83670,260,75603.84615384616
83672,3850,61399.48051948052
83676,2340,75644.44444444444
83686,25960,74273.343605547
83687,19140,70743.78265412748
83702,12200,173525.81967213115
83703,8800,95559.65909090909
83704,19950,62279.899749373435
83705,14040,68770.37037037036
83706,15080,97233.28912466843
83709,28790,81083.04967002431
83712,4630,207801.51187904968
83713,14420,77922.46879334257
83714,13820,112359.26193921853
83716,10520,139311.02661596957
83801,3920,89593.36734693877
83803,450,69362.22222222222
83804,870,76005.74712643678
83805,4280,66314.71962616823
83809,250,69256.0
83810,550,69960.0
83811,720,62370.833333333336
83813,690,85195.65217391304
83814,12370,108193.37105901375
83815,18110,81798.78520154611
83821,160,104843.75
83822,860,62317.441860465115
83823,680,74200.0
83824,140,61528.57142857143
83830,330,52466.666666666664
83832,720,82548.61111111111
83833,760,121680.26315789473
83834,100,60540.0
83835,12240,111015.93137254902
83836,590,123310.16949152542
83837,1420,53691.54929577465
83839,610,70903.27868852459
83843,11740,77547.7853492334
83845,850,70342.35294117648
83846,320,55309.375
83847,830,67106.02409638555
83848,140,105157.14285714286
83850,1130,61878.761061946905
83851,870,57518.3908045977
83852,910,74223.07692307692
83854,24400,77775.2868852459
83855,1030,68164.07766990291
83856,3160,78798.10126582278
83857,370,69862.16216216216
83858,8990,80235.48387096774
83860,3420,90077.48538011695
83861,3050,64514.098360655735
83864,9530,90531.4795383001
83868,410,39090.243902439026
83869,2710,71460.88560885609
83870,150,48546.666666666664
83871,970,83540.206185567
83872,380,94915.78947368421
83873,650,54226.153846153844
83876,820,96174.39024390244
84001,400,97002.5
84003,25420,127642.80094413848
84004,4290,269369.4638694639
84005,19400,85543.55670103093
84006,370,69602.7027027027
84007,280,73950.0
84010,20970,111360.75345731998
84013,500,86832.0
84014,7680,102670.83333333333
84015,31420,67147.48567791216
84017,2060,106181.06796116506
84020,22230,156532.8385065227
84021,1390,67995.6834532374
84022,200,75840.0
84023,120,74450.0
84025,10300,130623.59223300971
84026,670,47038.80597014925
84027,210,66376.19047619047
84028,420,109314.28571428571
84029,6470,80156.87789799072
84032,11640,122753.6941580756
84035,350,65294.28571428572
84036,4100,187915.8536585366
84037,16790,138131.20905300774
84039,420,65897.61904761905
84040,12370,106729.6685529507
84041,24110,76633.63749481543
84042,5090,122175.04911591356
84043,33450,109291.1509715994
84044,14720,55526.22282608696
84045,17870,100404.75657526581
84046,320,64253.125
84047,18460,63962.94691224269
84049,3180,191293.7106918239
84050,5170,146064.9903288201
84051,90,88011.11111111111
84052,510,60076.470588235294
84053,280,77610.71428571429
84054,9930,109061.63141993957
84055,890,124823.59550561798
84056,1290,57382.17054263566
84057,16250,62080.06153846154
84058,14330,61839.288206559664
84060,5460,434167.032967033
84061,200,132635.0
84062,20370,101884.53608247422
84063,120,52158.333333333336
84065,22690,106137.59365359189
84066,5010,78832.13572854291
84067,18210,62977.3750686436
84069,240,68712.5
84070,14650,89489.76109215018
84071,850,84131.76470588235
84072,240,58062.5
84074,25830,75135.42392566783
84075,14540,93787.2764786795
84076,120,64025.0
84078,11790,71641.89991518235
84080,130,59953.846153846156
84081,24070,76282.3016202742
84082,390,112823.07692307692
84083,580,46008.620689655174
84084,14600,65793.76712328767
84085,110,44227.27272727273
84086,160,77262.5
84087,7280,87879.53296703297
84088,17350,71885.99423631123
84092,13370,173667.91323859387
84093,10690,155870.43966323667
84094,13020,80421.19815668203
84095,18320,124804.5305676856
84096,31060,94663.42562781712
84097,10220,104632.97455968689
84098,11290,349500.26572187775
84101,4720,141838.13559322033
84102,8780,73826.65148063781
84103,11910,160389.58858102435
84104,10280,58019.16342412451
84105,11140,114034.73967684021
84106,18630,94120.55823939882
84107,18220,67187.70581778265
84108,9180,198208.7145969499
84109,11860,153978.7521079258
84111,6240,91567.14743589744
84112,360,14536.111111111111
84115,13480,56971.513353115726
84116,16180,50606.613102595795
84117,12400,169521.93548387097
84118,19570,53279.20286152274
84119,22820,49701.70902716915
84120,23230,53508.09298321136
84121,20080,147453.28685258963
84123,18440,64408.45986984816
84124,10480,150851.14503816795
84128,14570,60524.433768016475
84302,11820,71041.87817258883
84306,290,68717.24137931035
84307,730,70190.4109589041
84308,130,66623.07692307692
84309,320,81603.125
84310,2330,166464.37768240343
84311,420,76111.90476190476
84312,1830,71397.81420765027
84314,560,79821.42857142857
84315,4510,101621.72949002218
84317,1250,179353.6
84318,2430,102173.25102880658
84319,4600,69689.13043478261
84320,980,76473.4693877551
84321,19460,70036.9475847893
84324,570,121092.98245614035
84325,1070,114894.39252336448
84328,860,108080.23255813954
84331,150,58666.666666666664
84332,4010,112866.08478802993
84333,1300,75450.76923076923
84335,6690,81300.0
84337,6590,72598.17905918058
84338,240,60495.833333333336
84339,2600,112181.53846153847
84340,1960,85580.61224489796
84341,10550,77688.81516587677
84401,21650,69384.80369515011
84403,17130,85663.51430239347
84404,30540,67555.23903077931
84405,15630,78429.5585412668
84414,15260,96045.15072083879
84501,5610,64377.7183600713
84511,1750,62425.71428571428
84520,370,48464.86486486487
84521,250,57960.0
84525,480,53220.833333333336
84526,1750,59631.42857142857
84532,5520,72566.84782608696
84535,1030,62687.3786407767
84542,760,55267.10526315789
84601,14050,57189.46619217082
84604,16090,117060.03729024238
84606,11330,46883.31862312445
84621,130,83953.84615384616
84623,130,64738.46153846154
84624,2220,71925.22522522522
84627,2050,62285.85365853659
84629,1330,71596.24060150376
84630,150,59240.0
84631,1390,62361.15107913669
84635,370,55356.75675675676
84642,1580,63055.696202531646
84645,1300,84832.30769230769
84647,1770,66042.93785310735
84648,3100,74480.0
84651,12750,78107.5294117647
84653,5200,115064.42307692308
84654,1160,63823.275862068964
84655,7350,74507.07482993197
84660,19660,86534.18107833163
84663,15080,82163.19628647214
84664,5760,161579.86111111112
84667,180,66622.22222222222
84701,3590,68508.63509749304
84713,1910,62758.115183246075
84714,260,48003.846153846156
84720,10120,70868.08300395258
84721,12460,62930.818619582664
84722,340,63558.82352941176
84724,550,52627.27272727273
84737,10510,74906.37488106565
84738,4530,103862.69315673289
84739,170,50935.294117647056
84741,2990,73231.4381270903
84742,240,76512.5
84744,130,56000.0
84745,1930,59805.69948186528
84747,460,63206.52173913043
84751,730,58720.54794520548
84754,1750,71402.28571428571
84757,840,86801.19047619047
84762,170,82223.5294117647
84765,3370,109208.30860534124
84770,20100,81385.47263681592
84773,140,87150.0
84774,860,80867.44186046511
84775,220,66381.81818181818
84779,360,80550.0
84780,14730,94813.2382892057
84781,130,100561.53846153847
84782,380,70150.0
84783,460,109160.86956521739
84790,25340,99077.07182320442
85003,4940,97080.97165991903
85004,5390,97373.28385899814
85006,9750,56544.205128205125
85007,5830,67477.18696397942
85008,24720,50130.29935275081
85009,17660,38066.704416761044
85012,4900,150934.08163265305
85013,11030,94212.8739800544
85014,13040,96214.4171779141
85015,16220,49403.514180024664
85016,19570,174787.48083801736
85017,14210,37093.033075299085
85018,18030,244798.44703272323
85019,11100,40431.62162162162
85020,16760,106409.12887828163
85021,16970,92766.41131408367
85022,23640,78584.72927241963
85023,15840,78139.3308080808
85024,13180,87899.31714719272
85027,18070,64414.665190924185
85028,10430,176430.39309683605
85029,20300,52300.39408866995
85031,12580,38508.26709062003
85032,31160,71786.74582798459
85033,23170,39428.312473025464
85034,2430,59386.831275720164
85035,20480,38614.74609375
85037,23420,47811.52860802733
85040,14020,46249.57203994294
85041,28320,52138.1709039548
85042,21270,67286.92994828397
85043,17030,51765.35525543159
85044,20140,99124.62760675274
85045,3930,152182.1882951654
85048,16960,132525.29481132075
85050,16150,144407.49226006193
85051,19320,45683.54037267081
85053,13650,58386.080586080585
85054,5650,125552.74336283185
85083,9050,133112.817679558
85085,14390,127504.3085476025
85086,19440,116734.36213991769
85087,4780,100337.23849372385
85118,6920,109705.05780346821
85119,10340,68735.7833655706
85120,13500,51346.81481481482
85122,26640,59019.03153153153
85128,7820,52948.20971867008
85131,5150,57343.88349514563
85132,12270,67141.80929095355
85137,800,56585.0
85138,24860,68625.42236524538
85139,8610,63236.004645760746
85140,21170,80502.03117619273
85142,40430,111189.8590155825
85143,19020,64970.34700315457
85145,1280,63730.46875
85172,690,52965.217391304344
85173,1050,47471.42857142857
85192,470,54148.936170212764
85193,1530,54381.04575163399
85194,3820,79011.51832460733
85201,21410,50242.176553012614
85202,19080,60091.40461215933
85203,15930,72440.36409290647
85204,26960,54123.81305637982
85205,20090,78589.74614235938
85206,16830,70270.8853238265
85207,23660,118665.8495350803
85208,16310,56978.663396689146
85209,20520,76560.57504873295
85210,17560,52057.00455580866
85212,25130,104545.48348587345
85213,15520,109956.25
85215,8500,108375.05882352941
85224,23350,82114.81798715204
85225,34100,70444.16422287391
85226,20180,107229.58374628345
85233,18510,116754.67314964884
85234,22490,109132.19208537128
85248,18750,149438.61333333334
85249,21930,157184.86092111262
85250,9090,150913.86138613863
85251,20570,142587.60330578513
85253,8230,815023.815309842
85254,22990,170834.44976076554
85255,23230,335368.8764528627
85256,2120,50991.981132075474
85257,15210,79714.39842209073
